shift_id,zone_id,log_text,handover_quality,timestamp
SHIFT-190,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-09T17:06:13.789862
SHIFT-190,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-09T17:06:13.789862
SHIFT-191,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-09T18:06:13.789862
SHIFT-191,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-09T18:06:13.789862
SHIFT-191,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-09T18:06:13.789862
SHIFT-191,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-09T18:06:13.789862
SHIFT-191,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-09T18:06:13.789862
SHIFT-191,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-09T18:06:13.789862
SHIFT-191,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,FAIR,2026-07-09T18:06:13.789862
SHIFT-191,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-09T18:06:13.789862
SHIFT-191,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-09T18:06:13.789862
SHIFT-191,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-09T18:06:13.789862
SHIFT-192,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-09T19:06:13.789862
SHIFT-192,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-09T19:06:13.789862
SHIFT-192,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-09T19:06:13.789862
SHIFT-192,Z-4,Zone Boiler House inspected. Parameters nominal.,FAIR,2026-07-09T19:06:13.789862
SHIFT-192,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-09T19:06:13.789862
SHIFT-192,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-09T19:06:13.789862
SHIFT-192,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-09T19:06:13.789862
SHIFT-192,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-09T19:06:13.789862
SHIFT-192,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-09T19:06:13.789862
SHIFT-192,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-09T19:06:13.789862
SHIFT-193,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-09T20:06:13.789862
SHIFT-193,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-09T20:06:13.789862
SHIFT-193,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-09T20:06:13.789862
SHIFT-193,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-09T20:06:13.789862
SHIFT-193,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-09T20:06:13.789862
SHIFT-193,Z-6,Zone Compressor Station inspected. Parameters nominal.,FAIR,2026-07-09T20:06:13.789862
SHIFT-193,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-09T20:06:13.789862
SHIFT-193,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-09T20:06:13.789862
SHIFT-193,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-09T20:06:13.789862
SHIFT-193,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-09T20:06:13.789862
SHIFT-194,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-09T21:06:13.789862
SHIFT-194,Z-2,Zone Blast Furnace inspected. Parameters nominal.,FAIR,2026-07-09T21:06:13.789862
SHIFT-194,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-09T21:06:13.789862
SHIFT-194,Z-4,Zone Boiler House inspected. Parameters nominal.,FAIR,2026-07-09T21:06:13.789862
SHIFT-194,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-09T21:06:13.789862
SHIFT-194,Z-6,Zone Compressor Station inspected. Parameters nominal.,FAIR,2026-07-09T21:06:13.789862
SHIFT-194,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-09T21:06:13.789862
SHIFT-194,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-09T21:06:13.789862
SHIFT-194,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-09T21:06:13.789862
SHIFT-194,Z-10,Zone Control Room Hub inspected. Parameters nominal.,FAIR,2026-07-09T21:06:13.789862
SHIFT-195,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-09T22:06:13.789862
SHIFT-195,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-09T22:06:13.789862
SHIFT-195,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-09T22:06:13.789862
SHIFT-195,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-09T22:06:13.789862
SHIFT-195,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-09T22:06:13.789862
SHIFT-195,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-09T22:06:13.789862
SHIFT-195,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-09T22:06:13.789862
SHIFT-195,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-09T22:06:13.789862
SHIFT-195,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-09T22:06:13.789862
SHIFT-195,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-09T22:06:13.789862
SHIFT-196,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-09T23:06:13.789862
SHIFT-196,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-09T23:06:13.789862
SHIFT-196,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-09T23:06:13.789862
SHIFT-196,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-09T23:06:13.789862
SHIFT-196,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-09T23:06:13.789862
SHIFT-196,Z-6,Zone Compressor Station inspected. Parameters nominal.,FAIR,2026-07-09T23:06:13.789862
SHIFT-196,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-09T23:06:13.789862
SHIFT-196,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-09T23:06:13.789862
SHIFT-196,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-09T23:06:13.789862
SHIFT-196,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-09T23:06:13.789862
SHIFT-197,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-10T00:06:13.789862
SHIFT-197,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-10T00:06:13.789862
SHIFT-197,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-10T00:06:13.789862
SHIFT-197,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-10T00:06:13.789862
SHIFT-197,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,FAIR,2026-07-10T00:06:13.789862
SHIFT-197,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-10T00:06:13.789862
SHIFT-197,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-10T00:06:13.789862
SHIFT-197,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-10T00:06:13.789862
SHIFT-197,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-10T00:06:13.789862
SHIFT-197,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-10T00:06:13.789862
SHIFT-198,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-10T01:06:13.789862
SHIFT-198,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-10T01:06:13.789862
SHIFT-198,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-10T01:06:13.789862
SHIFT-198,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-10T01:06:13.789862
SHIFT-198,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-10T01:06:13.789862
SHIFT-198,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-10T01:06:13.789862
SHIFT-198,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-10T01:06:13.789862
SHIFT-198,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-10T01:06:13.789862
SHIFT-198,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-10T01:06:13.789862
SHIFT-198,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-10T01:06:13.789862
SHIFT-199,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-10T02:06:13.789862
SHIFT-199,Z-2,Zone Blast Furnace inspected. Parameters nominal.,FAIR,2026-07-10T02:06:13.789862
SHIFT-199,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-10T02:06:13.789862
SHIFT-199,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-10T02:06:13.789862
SHIFT-199,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-10T02:06:13.789862
SHIFT-199,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-10T02:06:13.789862
SHIFT-199,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-10T02:06:13.789862
SHIFT-199,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-10T02:06:13.789862
SHIFT-199,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-10T02:06:13.789862
SHIFT-199,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-10T02:06:13.789862
SHIFT-200,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-10T03:06:13.789862
SHIFT-200,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-10T03:06:13.789862
SHIFT-200,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-10T03:06:13.789862
SHIFT-200,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-10T03:06:13.789862
SHIFT-200,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-10T03:06:13.789862
SHIFT-200,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-10T03:06:13.789862
SHIFT-200,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-10T03:06:13.789862
SHIFT-200,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-10T03:06:13.789862
SHIFT-200,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-10T03:06:13.789862
SHIFT-200,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-10T03:06:13.789862
SHIFT-201,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-10T04:06:13.789862
SHIFT-201,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-10T04:06:13.789862
SHIFT-201,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-10T04:06:13.789862
SHIFT-201,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-10T04:06:13.789862
SHIFT-201,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,FAIR,2026-07-10T04:06:13.789862
SHIFT-201,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-10T04:06:13.789862
SHIFT-201,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-10T04:06:13.789862
SHIFT-201,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-10T04:06:13.789862
SHIFT-201,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-10T04:06:13.789862
SHIFT-201,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-10T04:06:13.789862
SHIFT-202,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-10T05:06:13.789862
SHIFT-202,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-10T05:06:13.789862
SHIFT-202,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-10T05:06:13.789862
SHIFT-202,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-10T05:06:13.789862
SHIFT-202,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-10T05:06:13.789862
SHIFT-202,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-10T05:06:13.789862
SHIFT-202,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,FAIR,2026-07-10T05:06:13.789862
SHIFT-202,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-10T05:06:13.789862
SHIFT-202,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-10T05:06:13.789862
SHIFT-202,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-10T05:06:13.789862
SHIFT-203,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-10T06:06:13.789862
SHIFT-203,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-10T06:06:13.789862
SHIFT-203,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-10T06:06:13.789862
SHIFT-203,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-10T06:06:13.789862
SHIFT-203,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-10T06:06:13.789862
SHIFT-203,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-10T06:06:13.789862
SHIFT-203,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-10T06:06:13.789862
SHIFT-203,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-10T06:06:13.789862
SHIFT-203,Z-9,Zone Utilities Area inspected. Parameters nominal.,FAIR,2026-07-10T06:06:13.789862
SHIFT-203,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-10T06:06:13.789862
SHIFT-204,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-10T07:06:13.789862
SHIFT-204,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-10T07:06:13.789862
SHIFT-204,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-10T07:06:13.789862
SHIFT-204,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-10T07:06:13.789862
SHIFT-204,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-10T07:06:13.789862
SHIFT-204,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-10T07:06:13.789862
SHIFT-204,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-10T07:06:13.789862
SHIFT-204,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-10T07:06:13.789862
SHIFT-204,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-10T07:06:13.789862
SHIFT-204,Z-10,Zone Control Room Hub inspected. Parameters nominal.,FAIR,2026-07-10T07:06:13.789862
SHIFT-205,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-10T08:06:13.789862
SHIFT-205,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-10T08:06:13.789862
SHIFT-205,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-10T08:06:13.789862
SHIFT-205,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-10T08:06:13.789862
SHIFT-205,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-10T08:06:13.789862
SHIFT-205,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-10T08:06:13.789862
SHIFT-205,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-10T08:06:13.789862
SHIFT-205,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-10T08:06:13.789862
SHIFT-205,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-10T08:06:13.789862
SHIFT-205,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-10T08:06:13.789862
SHIFT-206,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-10T09:06:13.789862
SHIFT-206,Z-2,Zone Blast Furnace inspected. Parameters nominal.,FAIR,2026-07-10T09:06:13.789862
SHIFT-206,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-10T09:06:13.789862
SHIFT-206,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-10T09:06:13.789862
SHIFT-206,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-10T09:06:13.789862
SHIFT-206,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-10T09:06:13.789862
SHIFT-206,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-10T09:06:13.789862
SHIFT-206,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-10T09:06:13.789862
SHIFT-206,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-10T09:06:13.789862
SHIFT-206,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-10T09:06:13.789862
SHIFT-207,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,FAIR,2026-07-10T10:06:13.789862
SHIFT-207,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-10T10:06:13.789862
SHIFT-207,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-10T10:06:13.789862
SHIFT-207,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-10T10:06:13.789862
SHIFT-207,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-10T10:06:13.789862
SHIFT-207,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-10T10:06:13.789862
SHIFT-207,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,FAIR,2026-07-10T10:06:13.789862
SHIFT-207,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-10T10:06:13.789862
SHIFT-207,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-10T10:06:13.789862
SHIFT-207,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-10T10:06:13.789862
SHIFT-208,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-10T11:06:13.789862
SHIFT-208,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-10T11:06:13.789862
SHIFT-208,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-10T11:06:13.789862
SHIFT-208,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-10T11:06:13.789862
SHIFT-208,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-10T11:06:13.789862
SHIFT-208,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-10T11:06:13.789862
SHIFT-208,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-10T11:06:13.789862
SHIFT-208,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-10T11:06:13.789862
SHIFT-208,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-10T11:06:13.789862
SHIFT-208,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-10T11:06:13.789862
SHIFT-209,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-10T12:06:13.789862
SHIFT-209,Z-2,Zone Blast Furnace inspected. Parameters nominal.,FAIR,2026-07-10T12:06:13.789862
SHIFT-209,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-10T12:06:13.789862
SHIFT-209,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-10T12:06:13.789862
SHIFT-209,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-10T12:06:13.789862
SHIFT-209,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-10T12:06:13.789862
SHIFT-209,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-10T12:06:13.789862
SHIFT-209,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-10T12:06:13.789862
SHIFT-209,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-10T12:06:13.789862
SHIFT-209,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-10T12:06:13.789862
SHIFT-210,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-10T13:06:13.789862
SHIFT-210,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-10T13:06:13.789862
SHIFT-210,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-10T13:06:13.789862
SHIFT-210,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-10T13:06:13.789862
SHIFT-210,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-10T13:06:13.789862
SHIFT-210,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-10T13:06:13.789862
SHIFT-210,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-10T13:06:13.789862
SHIFT-210,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-10T13:06:13.789862
SHIFT-210,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-10T13:06:13.789862
SHIFT-210,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-10T13:06:13.789862
SHIFT-211,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-10T14:06:13.789862
SHIFT-211,Z-2,Zone Blast Furnace inspected. Parameters nominal.,FAIR,2026-07-10T14:06:13.789862
SHIFT-211,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-10T14:06:13.789862
SHIFT-211,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-10T14:06:13.789862
SHIFT-211,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-10T14:06:13.789862
SHIFT-211,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-10T14:06:13.789862
SHIFT-211,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-10T14:06:13.789862
SHIFT-211,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-10T14:06:13.789862
SHIFT-211,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-10T14:06:13.789862
SHIFT-211,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-10T14:06:13.789862
SHIFT-212,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-10T15:06:13.789862
SHIFT-212,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-10T15:06:13.789862
SHIFT-212,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-10T15:06:13.789862
SHIFT-212,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-10T15:06:13.789862
SHIFT-212,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-10T15:06:13.789862
SHIFT-212,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-10T15:06:13.789862
SHIFT-212,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-10T15:06:13.789862
SHIFT-212,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,FAIR,2026-07-10T15:06:13.789862
SHIFT-212,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-10T15:06:13.789862
SHIFT-212,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-10T15:06:13.789862
SHIFT-213,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-10T16:06:13.789862
SHIFT-213,Z-2,Zone Blast Furnace inspected. Parameters nominal.,GOOD,2026-07-10T16:06:13.789862
SHIFT-213,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-10T16:06:13.789862
SHIFT-213,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-10T16:06:13.789862
SHIFT-213,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-10T16:06:13.789862
SHIFT-213,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-10T16:06:13.789862
SHIFT-213,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-10T16:06:13.789862
SHIFT-213,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-10T16:06:13.789862
SHIFT-213,Z-9,Zone Utilities Area inspected. Parameters nominal.,FAIR,2026-07-10T16:06:13.789862
SHIFT-213,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-10T16:06:13.789862
SHIFT-214,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,FAIR,2026-07-10T17:06:13.789862
SHIFT-214,Z-2,Zone Blast Furnace inspected. Parameters nominal.,FAIR,2026-07-10T17:06:13.789862
SHIFT-214,Z-3,Zone Gas Storage Facility inspected. Parameters nominal.,GOOD,2026-07-10T17:06:13.789862
SHIFT-214,Z-4,Zone Boiler House inspected. Parameters nominal.,GOOD,2026-07-10T17:06:13.789862
SHIFT-214,Z-5,Zone Maintenance Workshop inspected. Parameters nominal.,GOOD,2026-07-10T17:06:13.789862
SHIFT-214,Z-6,Zone Compressor Station inspected. Parameters nominal.,GOOD,2026-07-10T17:06:13.789862
SHIFT-214,Z-7,Zone Raw Material Handling inspected. Parameters nominal.,GOOD,2026-07-10T17:06:13.789862
SHIFT-214,Z-8,Zone Warehouse Logistics inspected. Parameters nominal.,GOOD,2026-07-10T17:06:13.789862
SHIFT-214,Z-9,Zone Utilities Area inspected. Parameters nominal.,GOOD,2026-07-10T17:06:13.789862
SHIFT-214,Z-10,Zone Control Room Hub inspected. Parameters nominal.,GOOD,2026-07-10T17:06:13.789862
SHIFT-215,Z-1,Zone Coke Oven Battery inspected. Parameters nominal.,GOOD,2026-07-10T18:06:13.789862
