permit_id,permit_number,type,zone_id,equipment_id,worker_id,status,start_time,end_time,hazards,controls
PRM-1719,P-21718,HOT_WORK,Z-5,EQ-MW-2,W-249,COMPLETED,2026-07-03T05:31:13.789862,2026-07-03T07:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1720,P-21719,HOT_WORK,Z-7,EQ-RMH-6,W-135,COMPLETED,2026-07-03T14:11:13.789862,2026-07-03T15:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1721,P-21720,EXCAVATION,Z-5,EQ-MW-3,W-136,COMPLETED,2026-07-08T19:11:13.789862,2026-07-08T19:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1722,P-21721,ELECTRICAL_ISOLATION,Z-10,EQ-CR-1,W-156,COMPLETED,2026-07-09T16:21:13.789862,2026-07-09T17:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1723,P-21722,CONFINED_SPACE,Z-1,EQ-COB-3,W-47,COMPLETED,2026-07-06T08:36:13.789862,2026-07-06T10:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1724,P-21723,EXCAVATION,Z-9,EQ-UA-5,W-123,COMPLETED,2026-07-10T07:01:13.789862,2026-07-10T08:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1725,P-21724,ELECTRICAL_ISOLATION,Z-3,EQ-GS-2,W-183,COMPLETED,2026-07-01T23:16:13.789862,2026-07-02T01:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1726,P-21725,CONFINED_SPACE,Z-3,EQ-GS-3,W-189,COMPLETED,2026-07-07T05:21:13.789862,2026-07-07T07:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1727,P-21726,ELECTRICAL_ISOLATION,Z-1,EQ-COB-4,W-181,COMPLETED,2026-07-05T09:06:13.789862,2026-07-05T10:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1728,P-21727,HEIGHTS,Z-3,EQ-GS-3,W-129,COMPLETED,2026-07-06T20:51:13.789862,2026-07-06T22:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1729,P-21728,HEIGHTS,Z-5,EQ-MW-6,W-79,COMPLETED,2026-07-09T05:46:13.789862,2026-07-09T06:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1730,P-21729,ELECTRICAL_ISOLATION,Z-2,EQ-BF-1,W-217,COMPLETED,2026-07-07T14:51:13.789862,2026-07-07T16:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1731,P-21730,HOT_WORK,Z-2,EQ-BF-5,W-43,COMPLETED,2026-07-05T06:01:13.789862,2026-07-05T06:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1732,P-21731,HOT_WORK,Z-1,EQ-COB-4,W-238,COMPLETED,2026-07-05T21:36:13.789862,2026-07-05T23:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1733,P-21732,HEIGHTS,Z-1,EQ-COB-6,W-239,COMPLETED,2026-07-11T11:11:13.789862,2026-07-11T13:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1734,P-21733,HEIGHTS,Z-3,EQ-GS-6,W-176,COMPLETED,2026-07-08T22:01:13.789862,2026-07-08T23:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1735,P-21734,HOT_WORK,Z-9,EQ-UA-2,W-158,COMPLETED,2026-07-07T14:26:13.789862,2026-07-07T14:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1736,P-21735,HEIGHTS,Z-1,EQ-COB-6,W-63,COMPLETED,2026-07-09T10:26:13.789862,2026-07-09T11:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1737,P-21736,EXCAVATION,Z-9,EQ-UA-2,W-247,COMPLETED,2026-07-02T10:31:13.789862,2026-07-02T12:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1738,P-21737,CONFINED_SPACE,Z-9,EQ-UA-7,W-94,COMPLETED,2026-07-04T07:46:13.789862,2026-07-04T08:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1739,P-21738,EXCAVATION,Z-3,EQ-GS-4,W-109,COMPLETED,2026-07-06T20:41:13.789862,2026-07-06T21:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1740,P-21739,CONFINED_SPACE,Z-7,EQ-RMH-6,W-87,COMPLETED,2026-07-07T03:26:13.789862,2026-07-07T04:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1741,P-21740,EXCAVATION,Z-4,EQ-BH-4,W-77,COMPLETED,2026-07-03T12:16:13.789862,2026-07-03T13:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1742,P-21741,ELECTRICAL_ISOLATION,Z-5,EQ-MW-6,W-189,COMPLETED,2026-07-04T20:46:13.789862,2026-07-04T21:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1743,P-21742,HEIGHTS,Z-10,EQ-CR-5,W-238,COMPLETED,2026-07-04T22:16:13.789862,2026-07-04T23:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1744,P-21743,HEIGHTS,Z-1,EQ-COB-3,W-15,COMPLETED,2026-07-10T14:56:13.789862,2026-07-10T16:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1745,P-21744,EXCAVATION,Z-1,EQ-COB-3,W-77,COMPLETED,2026-07-08T09:11:13.789862,2026-07-08T10:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1746,P-21745,HOT_WORK,Z-2,EQ-BF-3,W-103,COMPLETED,2026-07-06T19:26:13.789862,2026-07-06T20:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1747,P-21746,HOT_WORK,Z-1,EQ-COB-1,W-51,COMPLETED,2026-07-07T23:06:13.789862,2026-07-08T00:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1748,P-21747,EXCAVATION,Z-9,EQ-UA-4,W-32,COMPLETED,2026-07-04T00:31:13.789862,2026-07-04T02:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1749,P-21748,CONFINED_SPACE,Z-1,EQ-COB-4,W-58,COMPLETED,2026-07-11T04:11:13.789862,2026-07-11T05:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1750,P-21749,ELECTRICAL_ISOLATION,Z-7,EQ-RMH-2,W-110,COMPLETED,2026-07-06T02:11:13.789862,2026-07-06T03:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1751,P-21750,ELECTRICAL_ISOLATION,Z-9,EQ-UA-7,W-169,COMPLETED,2026-07-03T09:11:13.789862,2026-07-03T10:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1752,P-21751,CONFINED_SPACE,Z-8,EQ-WH-4,W-192,COMPLETED,2026-07-03T19:46:13.789862,2026-07-03T21:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1753,P-21752,ELECTRICAL_ISOLATION,Z-1,EQ-COB-3,W-49,COMPLETED,2026-07-04T15:46:13.789862,2026-07-04T16:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1754,P-21753,CONFINED_SPACE,Z-1,EQ-COB-3,W-191,COMPLETED,2026-07-07T10:46:13.789862,2026-07-07T12:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1755,P-21754,CONFINED_SPACE,Z-1,EQ-COB-4,W-243,COMPLETED,2026-07-11T07:26:13.789862,2026-07-11T08:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1756,P-21755,HOT_WORK,Z-5,EQ-MW-4,W-141,COMPLETED,2026-07-07T19:46:13.789862,2026-07-07T21:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1757,P-21756,ELECTRICAL_ISOLATION,Z-3,EQ-GS-6,W-186,COMPLETED,2026-07-07T12:31:13.789862,2026-07-07T14:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1758,P-21757,CONFINED_SPACE,Z-7,EQ-RMH-1,W-203,COMPLETED,2026-07-03T09:31:13.789862,2026-07-03T10:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1759,P-21758,CONFINED_SPACE,Z-3,EQ-GS-6,W-4,COMPLETED,2026-07-06T17:31:13.789862,2026-07-06T19:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1760,P-21759,HOT_WORK,Z-4,EQ-BH-5,W-110,COMPLETED,2026-07-11T11:36:13.789862,2026-07-11T12:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1761,P-21760,HEIGHTS,Z-1,EQ-COB-4,W-73,COMPLETED,2026-07-08T15:56:13.789862,2026-07-08T17:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1762,P-21761,HEIGHTS,Z-2,EQ-BF-5,W-187,COMPLETED,2026-07-05T08:36:13.789862,2026-07-05T09:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1763,P-21762,CONFINED_SPACE,Z-3,EQ-GS-3,W-222,COMPLETED,2026-07-05T20:01:13.789862,2026-07-05T20:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1764,P-21763,HEIGHTS,Z-4,EQ-BH-1,W-181,COMPLETED,2026-07-04T15:46:13.789862,2026-07-04T17:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1765,P-21764,EXCAVATION,Z-9,EQ-UA-5,W-219,COMPLETED,2026-07-04T09:56:13.789862,2026-07-04T10:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1766,P-21765,CONFINED_SPACE,Z-3,EQ-GS-1,W-103,COMPLETED,2026-07-03T13:11:13.789862,2026-07-03T14:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1767,P-21766,CONFINED_SPACE,Z-5,EQ-MW-5,W-5,COMPLETED,2026-07-03T21:56:13.789862,2026-07-03T23:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1768,P-21767,HOT_WORK,Z-4,EQ-BH-5,W-105,COMPLETED,2026-07-02T13:26:13.789862,2026-07-02T14:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1769,P-21768,CONFINED_SPACE,Z-5,EQ-MW-4,W-110,COMPLETED,2026-07-04T23:46:13.789862,2026-07-05T01:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1770,P-21769,EXCAVATION,Z-1,EQ-COB-1,W-78,COMPLETED,2026-07-07T21:51:13.789862,2026-07-07T22:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1771,P-21770,ELECTRICAL_ISOLATION,Z-5,EQ-MW-4,W-183,COMPLETED,2026-07-05T19:51:13.789862,2026-07-05T21:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1772,P-21771,ELECTRICAL_ISOLATION,Z-4,EQ-BH-1,W-11,COMPLETED,2026-07-02T12:16:13.789862,2026-07-02T13:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1773,P-21772,ELECTRICAL_ISOLATION,Z-1,EQ-COB-3,W-121,COMPLETED,2026-07-04T20:26:13.789862,2026-07-04T21:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1774,P-21773,HOT_WORK,Z-10,EQ-CR-4,W-65,COMPLETED,2026-07-07T23:06:13.789862,2026-07-08T00:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1775,P-21774,ELECTRICAL_ISOLATION,Z-6,EQ-CS-1,W-25,COMPLETED,2026-07-06T03:56:13.789862,2026-07-06T04:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1776,P-21775,CONFINED_SPACE,Z-9,EQ-UA-7,W-190,COMPLETED,2026-07-06T13:06:13.789862,2026-07-06T14:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1777,P-21776,EXCAVATION,Z-6,EQ-CS-3,W-61,COMPLETED,2026-07-09T08:36:13.789862,2026-07-09T10:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1778,P-21777,EXCAVATION,Z-4,EQ-BH-1,W-228,COMPLETED,2026-07-07T07:11:13.789862,2026-07-07T07:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1779,P-21778,EXCAVATION,Z-3,EQ-GS-6,W-151,COMPLETED,2026-07-03T13:06:13.789862,2026-07-03T13:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1780,P-21779,CONFINED_SPACE,Z-4,EQ-BH-5,W-20,COMPLETED,2026-07-08T04:11:13.789862,2026-07-08T04:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1781,P-21780,ELECTRICAL_ISOLATION,Z-10,EQ-CR-2,W-195,COMPLETED,2026-07-06T02:56:13.789862,2026-07-06T04:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1782,P-21781,CONFINED_SPACE,Z-9,EQ-UA-4,W-50,COMPLETED,2026-07-02T11:01:13.789862,2026-07-02T11:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1783,P-21782,ELECTRICAL_ISOLATION,Z-9,EQ-UA-3,W-230,COMPLETED,2026-07-09T19:21:13.789862,2026-07-09T20:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1784,P-21783,HOT_WORK,Z-8,EQ-WH-4,W-124,COMPLETED,2026-07-08T00:56:13.789862,2026-07-08T01:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1785,P-21784,EXCAVATION,Z-9,EQ-UA-3,W-154,COMPLETED,2026-07-02T03:31:13.789862,2026-07-02T04:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1786,P-21785,ELECTRICAL_ISOLATION,Z-3,EQ-GS-6,W-16,COMPLETED,2026-07-02T11:36:13.789862,2026-07-02T13:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1787,P-21786,HEIGHTS,Z-4,EQ-BH-5,W-223,COMPLETED,2026-07-08T21:01:13.789862,2026-07-08T22:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1788,P-21787,CONFINED_SPACE,Z-2,EQ-BF-5,W-99,COMPLETED,2026-07-08T01:31:13.789862,2026-07-08T03:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1789,P-21788,HEIGHTS,Z-7,EQ-RMH-2,W-53,COMPLETED,2026-07-10T11:21:13.789862,2026-07-10T12:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1790,P-21789,CONFINED_SPACE,Z-1,EQ-COB-6,W-152,COMPLETED,2026-07-09T23:16:13.789862,2026-07-10T00:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1791,P-21790,EXCAVATION,Z-1,EQ-COB-6,W-182,COMPLETED,2026-07-08T07:31:13.789862,2026-07-08T09:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1792,P-21791,ELECTRICAL_ISOLATION,Z-9,EQ-UA-6,W-76,COMPLETED,2026-07-06T03:36:13.789862,2026-07-06T04:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1793,P-21792,EXCAVATION,Z-5,EQ-MW-1,W-58,COMPLETED,2026-07-03T12:41:13.789862,2026-07-03T13:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1794,P-21793,CONFINED_SPACE,Z-9,EQ-UA-2,W-164,COMPLETED,2026-07-05T23:41:13.789862,2026-07-06T00:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1795,P-21794,CONFINED_SPACE,Z-5,EQ-MW-2,W-165,COMPLETED,2026-07-05T16:21:13.789862,2026-07-05T16:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1796,P-21795,EXCAVATION,Z-4,EQ-BH-3,W-167,COMPLETED,2026-07-03T11:41:13.789862,2026-07-03T12:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1797,P-21796,ELECTRICAL_ISOLATION,Z-10,EQ-CR-5,W-243,COMPLETED,2026-07-06T10:51:13.789862,2026-07-06T11:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1798,P-21797,CONFINED_SPACE,Z-5,EQ-MW-1,W-84,COMPLETED,2026-07-07T15:26:13.789862,2026-07-07T16:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1799,P-21798,ELECTRICAL_ISOLATION,Z-1,EQ-COB-3,W-46,COMPLETED,2026-07-04T22:56:13.789862,2026-07-05T00:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1800,P-21799,EXCAVATION,Z-1,EQ-COB-6,W-28,COMPLETED,2026-07-11T04:26:13.789862,2026-07-11T06:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1801,P-21800,ELECTRICAL_ISOLATION,Z-7,EQ-RMH-7,W-53,COMPLETED,2026-07-10T17:51:13.789862,2026-07-10T19:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1802,P-21801,CONFINED_SPACE,Z-8,EQ-WH-5,W-53,COMPLETED,2026-07-06T10:46:13.789862,2026-07-06T11:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1803,P-21802,CONFINED_SPACE,Z-7,EQ-RMH-6,W-187,COMPLETED,2026-07-08T04:21:13.789862,2026-07-08T05:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1804,P-21803,ELECTRICAL_ISOLATION,Z-7,EQ-RMH-4,W-24,COMPLETED,2026-07-03T22:41:13.789862,2026-07-04T00:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1805,P-21804,HEIGHTS,Z-3,EQ-GS-5,W-49,COMPLETED,2026-07-04T11:11:13.789862,2026-07-04T12:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1806,P-21805,CONFINED_SPACE,Z-8,EQ-WH-3,W-6,COMPLETED,2026-07-11T01:06:13.789862,2026-07-11T02:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1807,P-21806,CONFINED_SPACE,Z-3,EQ-GS-2,W-18,COMPLETED,2026-07-07T10:36:13.789862,2026-07-07T11:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1808,P-21807,HEIGHTS,Z-2,EQ-BF-4,W-233,COMPLETED,2026-07-05T07:46:13.789862,2026-07-05T09:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1809,P-21808,EXCAVATION,Z-2,EQ-BF-1,W-155,COMPLETED,2026-07-03T18:56:13.789862,2026-07-03T19:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1810,P-21809,HEIGHTS,Z-7,EQ-RMH-1,W-212,COMPLETED,2026-07-02T03:06:13.789862,2026-07-02T03:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1811,P-21810,CONFINED_SPACE,Z-1,EQ-COB-2,W-69,COMPLETED,2026-07-05T08:51:13.789862,2026-07-05T09:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1812,P-21811,HOT_WORK,Z-10,EQ-CR-3,W-139,COMPLETED,2026-07-01T23:16:13.789862,2026-07-02T00:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1813,P-21812,CONFINED_SPACE,Z-2,EQ-BF-5,W-195,COMPLETED,2026-07-03T19:36:13.789862,2026-07-03T21:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1814,P-21813,CONFINED_SPACE,Z-8,EQ-WH-2,W-123,COMPLETED,2026-07-06T05:01:13.789862,2026-07-06T06:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1815,P-21814,HOT_WORK,Z-4,EQ-BH-5,W-161,COMPLETED,2026-07-09T13:36:13.789862,2026-07-09T14:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1816,P-21815,HOT_WORK,Z-2,EQ-BF-3,W-140,COMPLETED,2026-07-02T11:16:13.789862,2026-07-02T12:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1817,P-21816,EXCAVATION,Z-2,EQ-BF-2,W-1,COMPLETED,2026-07-07T17:51:13.789862,2026-07-07T18:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1818,P-21817,CONFINED_SPACE,Z-1,EQ-COB-3,W-38,COMPLETED,2026-07-07T21:51:13.789862,2026-07-07T23:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1819,P-21818,CONFINED_SPACE,Z-5,EQ-MW-6,W-176,COMPLETED,2026-07-11T13:41:13.789862,2026-07-11T15:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1820,P-21819,HEIGHTS,Z-2,EQ-BF-1,W-58,COMPLETED,2026-07-04T05:56:13.789862,2026-07-04T06:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1821,P-21820,ELECTRICAL_ISOLATION,Z-5,EQ-MW-3,W-31,COMPLETED,2026-07-02T22:06:13.789862,2026-07-02T23:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1822,P-21821,HOT_WORK,Z-2,EQ-BF-4,W-46,COMPLETED,2026-07-10T10:26:13.789862,2026-07-10T11:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1823,P-21822,ELECTRICAL_ISOLATION,Z-9,EQ-UA-4,W-174,COMPLETED,2026-07-10T08:46:13.789862,2026-07-10T09:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1824,P-21823,ELECTRICAL_ISOLATION,Z-3,EQ-GS-1,W-90,COMPLETED,2026-07-10T17:21:13.789862,2026-07-10T18:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1825,P-21824,HEIGHTS,Z-5,EQ-MW-3,W-239,COMPLETED,2026-07-11T05:56:13.789862,2026-07-11T07:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1826,P-21825,HOT_WORK,Z-2,EQ-BF-2,W-82,COMPLETED,2026-07-03T22:46:13.789862,2026-07-03T23:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1827,P-21826,HEIGHTS,Z-7,EQ-RMH-5,W-29,COMPLETED,2026-07-08T15:21:13.789862,2026-07-08T16:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1828,P-21827,ELECTRICAL_ISOLATION,Z-7,EQ-RMH-2,W-83,COMPLETED,2026-07-03T21:26:13.789862,2026-07-03T22:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1829,P-21828,HEIGHTS,Z-3,EQ-GS-4,W-127,COMPLETED,2026-07-06T20:26:13.789862,2026-07-06T21:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
